oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,klasse,geom,klasse_1
DENW22AL40000HVO,2023,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1188&height=539&bbox=362651.95%2C5707107.218%2C362667.29%2C5707114.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1188&height=539&bbox=362651.95%2C5707107.218%2C362667.29%2C5707114.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362651.95 5707111.79, 362657.156 5707112.96, 362662.421 5707114.144, 362662.608 5707113.306, 362666.452 5707114.17, 362667.29 5707110.443, 362665.355 5707110.008, 362663.446 5707109.579, 362660.493 5707108.915, 362656.115 5707107.931, 362652.946 5707107.218, 362651.95 5707111.79))",0.4999886862897256
DENW22AL40000HvU,2022,2023,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1006&height=636&bbox=362523.921%2C5707622.199%2C362541.122%2C5707633.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1006&height=636&bbox=362523.921%2C5707622.199%2C362541.122%2C5707633.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.614677906036377,"POLYGON ((362523.921 5707624.613, 362525.197 5707633.074, 362531.975 5707632.025, 362534.525 5707631.629, 362541.122 5707630.608, 362539.929 5707622.199, 362523.921 5707624.613))",0.614677906036377
DENW22AL40000IxG,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=948&height=675&bbox=361022.845%2C5705704.336%2C361041.368%2C5705717.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=948&height=675&bbox=361022.845%2C5705704.336%2C361041.368%2C5705717.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361022.845 5705715.705, 361030.346 5705716.16, 361030.277 5705717.357, 361033.184 5705717.527, 361033.255 5705716.269, 361040.708 5705716.692, 361041.337 5705706.353, 361041.368 5705705.858, 361032.573 5705705.294, 361032.597 5705704.894, 361023.532 5705704.336, 361022.845 5705715.705))",0.4999886862897256
DENW22AL40000JFS,2022,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1075&height=595&bbox=361154.986%2C5707378.795%2C361185.252%2C5707395.556&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1075&height=595&bbox=361154.986%2C5707378.795%2C361185.252%2C5707395.556&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.7040162086486816,"POLYGON ((361154.986 5707380.46, 361155.022 5707395.556, 361161.058 5707395.492, 361182.454 5707395.261, 361182.502 5707385.211, 361185.252 5707385.239, 361185.181 5707378.795, 361182.241 5707378.83, 361182.258 5707380.361, 361154.986 5707380.46))",0.7040162086486816
DENW22AL40000JKc,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=766&height=836&bbox=362534.597%2C5705668.545%2C362543.122%2C5705677.852&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=766&height=836&bbox=362534.597%2C5705668.545%2C362543.122%2C5705677.852&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((362534.597 5705677.092, 362539.66 5705677.852, 362540.131 5705674.683, 362542.317 5705675.033, 362543.122 5705669.615, 362535.922 5705668.545, 362534.597 5705677.092))",0.4999886862897256
DENW22AL40000JM3,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=823&height=778&bbox=362272.178%2C5706535.838%2C362284.192%2C5706547.203&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=823&height=778&bbox=362272.178%2C5706535.838%2C362284.192%2C5706547.203&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362272.178 5706545.144, 362282.257 5706547.203, 362282.972 5706543.758, 362283.157 5706543.797, 362283.626 5706541.54, 362283.441 5706541.502, 362284.192 5706537.891, 362274.093 5706535.838, 362272.178 5706545.144))",0.4999886862897256
DENW22AL40000JSZ,2023,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=673&height=951&bbox=361801.189%2C5705161.552%2C361805.874%2C5705168.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=673&height=951&bbox=361801.189%2C5705161.552%2C361805.874%2C5705168.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((361801.189 5705162.567, 361803.209 5705168.17, 361805.874 5705167.206, 361803.838 5705161.552, 361801.189 5705162.567))",0.4999886862897256
DENW22AL40000KYa,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=833&height=768&bbox=361055.711%2C5705307.577%2C361064.189%2C5705315.388&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=833&height=768&bbox=361055.711%2C5705307.577%2C361064.189%2C5705315.388&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((361055.711 5705310.398, 361059.46 5705314.559, 361060.322 5705315.388, 361064.189 5705311.457, 361060.227 5705307.577, 361057.732 5705310.149, 361056.869 5705309.289, 361055.711 5705310.398))",0.4999886862897256
DENW22AL40000LDl,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=960&height=667&bbox=362693.248%2C5707170.916%2C362713.005%2C5707184.639&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=960&height=667&bbox=362693.248%2C5707170.916%2C362713.005%2C5707184.639&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((362693.248 5707180.558, 362693.469 5707180.601, 362695.935 5707181.149, 362703.267 5707182.777, 362711.651 5707184.639, 362713.005 5707178.424, 362704.47 5707176.495, 362704.146 5707177.957, 362700.786 5707177.184, 362701.82 5707172.431, 362695.311 5707170.916, 362693.248 5707180.558))",0.4999886862897256
DENW22AL40000LFT,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=871&height=735&bbox=361704.41%2C5706397.159%2C361718.104%2C5706408.705&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=871&height=735&bbox=361704.41%2C5706397.159%2C361718.104%2C5706408.705&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361704.41 5706405.282, 361708.746 5706406.596, 361708.98 5706406.667, 361709.198 5706406.733, 361709.42 5706406.8, 361711.452 5706407.415, 361715.711 5706408.705, 361718.104 5706400.492, 361706.803 5706397.159, 361704.41 5706405.282))",0.4999886862897256
DENW22AL400008Pl,2021,2022,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.4999886862897256,"POLYGON ((362492.175 5707629.406, 362493.408 5707637.995, 362499.117 5707637.112, 362502.23 5707636.63, 362509.226 5707635.548, 362507.847 5707627.042, 362492.175 5707629.406))",0.4999886862897256
DENW22AL400008Pu,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=859&height=745&bbox=363943.4%2C5708770.398%2C363957.649%2C5708782.762&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=859&height=745&bbox=363943.4%2C5708770.398%2C363957.649%2C5708782.762&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((363943.4 5708774.847, 363945.571 5708780.458, 363948.511 5708779.357, 363949.79 5708782.762, 363957.649 5708779.802, 363954.111 5708770.398, 363946.272 5708773.351, 363946.396 5708773.683, 363943.4 5708774.847))",0.4999886862897256
DENW22AL400008Sp,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((363930.35 5708726.652, 363934.912 5708733.583, 363942.847 5708728.379, 363938.206 5708721.432, 363935.907 5708722.961, 363930.35 5708726.652))",0.4999886862897256
DENW22AL400008dE,2021,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=895&height=715&bbox=361476.59%2C5707850.361%2C361489.248%2C5707860.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=895&height=715&bbox=361476.59%2C5707850.361%2C361489.248%2C5707860.469&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.4402955770492554,"POLYGON ((361476.59 5707851.377, 361477.423 5707860.469, 361489.248 5707859.433, 361488.426 5707850.361, 361476.59 5707851.377))",1.4402955770492554
DENW22AL400009MJ,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=806&height=794&bbox=362150.019%2C5707844.603%2C362163.869%2C5707858.261&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=806&height=794&bbox=362150.019%2C5707844.603%2C362163.869%2C5707858.261&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362150.019 5707851.29, 362155.53 5707858.261, 362163.869 5707851.65, 362158.476 5707844.603, 362155.704 5707846.795, 362153.873 5707848.243, 362150.019 5707851.29))",0.4999886862897256
DENW22AL40000AEb,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=548&height=1169&bbox=361154.221%2C5707359.133%2C361164.145%2C5707380.317&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=548&height=1169&bbox=361154.221%2C5707359.133%2C361164.145%2C5707380.317&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361154.221 5707359.243, 361154.346 5707380.317, 361164.145 5707380.245, 361163.933 5707359.133, 361154.221 5707359.243))",0.4999886862897256
DENW22AL40000BnK,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1057&height=606&bbox=361961.445%2C5706365.866%2C361972.075%2C5706371.959&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1057&height=606&bbox=361961.445%2C5706365.866%2C361972.075%2C5706371.959&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.47316208481788635,"POLYGON ((361961.445 5706369, 361961.485 5706371.959, 361970.19 5706371.849, 361970.174 5706369.2, 361970.173 5706369.149, 361972.075 5706369.06, 361972.018 5706365.873, 361970.153 5706365.866, 361969.933 5706365.87, 361962.171 5706365.978, 361962.206 5706368.992, 361961.445 5706369))",0.47316208481788635
DENW22AL40000CDB,2021,2022,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=875&height=731&bbox=361522.332%2C5706516.705%2C361540.9%2C5706532.212&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=875&height=731&bbox=361522.332%2C5706516.705%2C361540.9%2C5706532.212&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.3704955726861954,"POLYGON ((361522.332 5706521.98, 361529.016 5706524.054, 361528.874 5706524.516, 361530.708 5706525.136, 361529.13 5706529.885, 361536.827 5706532.212, 361540.9 5706519.255, 361533.438 5706516.93, 361532.66 5706519.271, 361527.511 5706517.626, 361527.469 5706517.754, 361523.995 5706516.705, 361522.332 5706521.98))",0.3704955726861954
DENW22AL40000DEB,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=671&height=954&bbox=361984.178%2C5706444.422%2C361994.839%2C5706459.584&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=671&height=954&bbox=361984.178%2C5706444.422%2C361994.839%2C5706459.584&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361984.178 5706444.444, 361984.236 5706452.897, 361984.254 5706455.61, 361988.243 5706455.564, 361988.789 5706455.559, 361988.847 5706459.584, 361994.839 5706459.542, 361994.804 5706455.49, 361994.742 5706448.215, 361988.184 5706448.297, 361988.184 5706448.412, 361986.48 5706448.423, 361986.442 5706444.422, 361984.178 5706444.444))",0.4999886862897256
DENW22AL40000DIX,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=919&height=696&bbox=362312.187%2C5705933.228%2C362323.461%2C5705941.772&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=919&height=696&bbox=362312.187%2C5705933.228%2C362323.461%2C5705941.772&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((362312.187 5705941.171, 362317.863 5705941.772, 362318.057 5705939.975, 362320.625 5705940.216, 362320.717 5705939.235, 362322.693 5705939.453, 362323.461 5705935.522, 362318.602 5705934.905, 362318.719 5705933.825, 362313.041 5705933.228, 362312.187 5705941.171))",0.4999886862897256
DENW22AL40000F8V,2022,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=828&height=773&bbox=362621.425%2C5707070.257%2C362634.538%2C5707082.49&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=828&height=773&bbox=362621.425%2C5707070.257%2C362634.538%2C5707082.49&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362621.425 5707074.276, 362623.725 5707074.742, 362622.482 5707080.297, 362632.428 5707082.49, 362634.538 5707072.958, 362622.321 5707070.257, 362621.425 5707074.276))",0.4999886862897256
DENW22AL40000Feb,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=741&height=864&bbox=362403.92%2C5708111.37%2C362424.251%2C5708135.061&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=741&height=864&bbox=362403.92%2C5708111.37%2C362424.251%2C5708135.061&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4054848700761795,"POLYGON ((362403.92 5708116.958, 362415.934 5708134.889, 362417.217 5708134.028, 362417.911 5708135.061, 362422.481 5708131.945, 362421.805 5708130.937, 362424.251 5708129.382, 362418.094 5708120.466, 362418.984 5708119.854, 362417.192 5708117.258, 362416.484 5708117.748, 362412.063 5708111.37, 362409.552 5708113.043, 362408.927 5708112.102, 362404.685 5708114.98, 362405.363 5708115.98, 362403.92 5708116.958))",0.4054848700761795
DENW22AL40000Fvx,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=847&height=756&bbox=361631.695%2C5706340.463%2C361648.199%2C5706355.2&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=847&height=756&bbox=361631.695%2C5706340.463%2C361648.199%2C5706355.2&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361631.695 5706349.275, 361644.106 5706355.2, 361648.199 5706346.427, 361635.767 5706340.463, 361631.695 5706349.275))",0.4999886862897256
DENW22AL40000GCj,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=706&height=906&bbox=361542.066%2C5705926.438%2C361557.878%2C5705946.73&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=706&height=906&bbox=361542.066%2C5705926.438%2C361557.878%2C5705946.73&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((361542.066 5705945.021, 361556.425 5705946.73, 361557.878 5705934.498, 361554.567 5705934.088, 361550.677 5705933.605, 361547.598 5705933.223, 361546.413 5705931.698, 361548.125 5705930.368, 361548.508 5705926.972, 361544.205 5705926.438, 361544.014 5705928.1, 361542.066 5705945.021))",0.4999886862897256
DENW22AL40000GgX,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=763&height=839&bbox=362244.826%2C5706600.075%2C362254.523%2C5706610.744&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=763&height=839&bbox=362244.826%2C5706600.075%2C362254.523%2C5706610.744&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4842905253171921,"POLYGON ((362244.826 5706600.388, 362245.094 5706610.558, 362248.861 5706610.449, 362248.87 5706610.744, 362251.049 5706610.669, 362251.041 5706610.386, 362254.523 5706610.286, 362254.326 5706600.075, 362244.826 5706600.388))",0.4842905253171921
DENW22AL40000H9u,2022,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=656&height=976&bbox=361980.197%2C5705198.079%2C361998.978%2C5705226.047&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=656&height=976&bbox=361980.197%2C5705198.079%2C361998.978%2C5705226.047&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((361980.197 5705207.537, 361984.322 5705208.583, 361983.46 5705211.615, 361982.801 5705211.444, 361980.383 5705220.727, 361988.297 5705222.877, 361988.004 5705223.969, 361995.739 5705226.047, 361998.949 5705214.072, 361991.743 5705212.058, 361992.504 5705209.116, 361996.664 5705210.245, 361998.978 5705201.139, 361991.232 5705199.047, 361990.945 5705200.165, 361982.803 5705198.079, 361980.197 5705207.537))",0.4999886862897256
DENW22AL40000HVO,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1188&height=539&bbox=362651.95%2C5707107.218%2C362667.29%2C5707114.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1188&height=539&bbox=362651.95%2C5707107.218%2C362667.29%2C5707114.17&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362651.95 5707111.79, 362657.156 5707112.96, 362662.421 5707114.144, 362662.608 5707113.306, 362666.452 5707114.17, 362667.29 5707110.443, 362665.355 5707110.008, 362663.446 5707109.579, 362660.493 5707108.915, 362656.115 5707107.931, 362652.946 5707107.218, 362651.95 5707111.79))",0.4999886862897256
DENW22AL40000HvU,2020,2023,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1006&height=636&bbox=362523.921%2C5707622.199%2C362541.122%2C5707633.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1006&height=636&bbox=362523.921%2C5707622.199%2C362541.122%2C5707633.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.614677906036377,"POLYGON ((362523.921 5707624.613, 362525.197 5707633.074, 362531.975 5707632.025, 362534.525 5707631.629, 362541.122 5707630.608, 362539.929 5707622.199, 362523.921 5707624.613))",0.614677906036377
DENW22AL40000IxG,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=948&height=675&bbox=361022.845%2C5705704.336%2C361041.368%2C5705717.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=948&height=675&bbox=361022.845%2C5705704.336%2C361041.368%2C5705717.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361022.845 5705715.705, 361030.346 5705716.16, 361030.277 5705717.357, 361033.184 5705717.527, 361033.255 5705716.269, 361040.708 5705716.692, 361041.337 5705706.353, 361041.368 5705705.858, 361032.573 5705705.294, 361032.597 5705704.894, 361023.532 5705704.336, 361022.845 5705715.705))",0.4999886862897256
DENW22AL40000JFS,2021,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1075&height=595&bbox=361154.986%2C5707378.795%2C361185.252%2C5707395.556&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1075&height=595&bbox=361154.986%2C5707378.795%2C361185.252%2C5707395.556&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.7040162086486816,"POLYGON ((361154.986 5707380.46, 361155.022 5707395.556, 361161.058 5707395.492, 361182.454 5707395.261, 361182.502 5707385.211, 361185.252 5707385.239, 361185.181 5707378.795, 361182.241 5707378.83, 361182.258 5707380.361, 361154.986 5707380.46))",0.7040162086486816
DENW22AL40000JKc,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=766&height=836&bbox=362534.597%2C5705668.545%2C362543.122%2C5705677.852&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=766&height=836&bbox=362534.597%2C5705668.545%2C362543.122%2C5705677.852&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362534.597 5705677.092, 362539.66 5705677.852, 362540.131 5705674.683, 362542.317 5705675.033, 362543.122 5705669.615, 362535.922 5705668.545, 362534.597 5705677.092))",0.4999886862897256
DENW22AL40000JM3,2020,2022,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=823&height=778&bbox=362272.178%2C5706535.838%2C362284.192%2C5706547.203&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=823&height=778&bbox=362272.178%2C5706535.838%2C362284.192%2C5706547.203&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.4999886862897256,"POLYGON ((362272.178 5706545.144, 362282.257 5706547.203, 362282.972 5706543.758, 362283.157 5706543.797, 362283.626 5706541.54, 362283.441 5706541.502, 362284.192 5706537.891, 362274.093 5706535.838, 362272.178 5706545.144))",0.4999886862897256
